3lett	S2_%ULT_Tk	S2_%PULT_Tk	S3_%ULT_Tk	S3_%PULT_Tk	S3_%APULT_Tk	S4_%ULT_Tk	S4_%PULT_Tk	S4_%APULT_Tk	S4_%PAPULT_Tk	S5_%ULT_Tk	S5_%PULT_Tk	S5_%APULT_Tk	S5_%PAPULT_Tk	S6_%ULT_Tk	S6_%PULT_Tk	S6_%APULT_Tk	S6_%PAPULT_Tk	S7_%ULT_Tk	S7_%PULT_Tk	S7_%APULT_Tk	S7_%PAPULT_Tk	S8_%ULT_Tk	S8_%PULT_Tk	S8_%APULT_Tk	S9_%PULT_Tk	S10_%PULT_Tk	S10_%APULT_Tk	S11_%PULT_Tk	S2_nULT_Tk	S2_nPULT_Tk	S3_nULT_Tk	S3_nPULT_Tk	S3_nAPULT_Tk	S4_nULT_Tk	S4_nPULT_Tk	S4_nAPULT_Tk	S4_nPAPULT_Tk	S5_nULT_Tk	S5_nPULT_Tk	S5_nAPULT_Tk	S5_nPAPULT_Tk	S6_nULT_Tk	S6_nPULT_Tk	S6_nAPULT_Tk	S6_nPAPULT_Tk	S7_nULT_Tk	S7_nPULT_Tk	S7_nAPULT_Tk	S7_nPAPULT_Tk	S8_nULT_Tk	S8_nPULT_Tk	S8_nAPULT_Tk	S9_nPULT_Tk	S10_nPULT_Tk	S10_nAPULT_Tk	S11_nPULT_Tk
alh	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ali	27.65957447	72.34042553	0	67.98029557	32.01970443	1.714285714	88.57142857	9.714285714	0	0	94.62809917	5.371900826	0	0	93.93939394	6.060606061	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	34	0	138	65	3	155	17	0	0	229	13	0	0	62	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
all	72.72727273	27.27272727	2.192816635	97.5047259	0.302457467	1.503131524	94.61377871	3.88308977	0	0.095057034	94.48669202	5.228136882	0.190114068	0	62.5	37.5	0	0	0	0	100	NA	NA	NA	NA	NA	NA	NA	16	6	58	2579	8	36	2266	93	0	1	994	55	2	0	40	24	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA
alm	0	100	0	99.8259356	0.174064404	0	100	0	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	0	1147	2	0	25	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
alo	NA	NA	0	86.66666667	13.33333333	0	22.22222222	77.77777778	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	26	4	0	2	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
alp	0	100	0	100	0	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	101	0	103	0	0	25	0	0	0	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
alq	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	41	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
als	NA	NA	0	83.33333333	16.66666667	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	1	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
alt	0.158700523	99.84129948	3.253424658	96.74657534	0	0.116686114	90.31505251	8.984830805	0.583430572	0	95.21126761	4.788732394	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	17	10695	19	565	0	1	774	77	5	0	338	17	0	0	4	0	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA
alu	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
alv	83.33333333	16.66666667	0	61.11111111	38.88888889	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1	0	11	7	0	13	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
alz	57.84313725	42.15686275	1.257861635	94.33962264	4.402515723	0	11.11111111	88.88888889	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	118	86	4	300	14	0	4	32	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ama	3.551912568	96.44808743	0.868878357	93.9178515	5.213270142	0.495049505	74.75247525	24.75247525	0	2.469135802	83.95061728	11.11111111	2.469135802	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	353	11	1189	66	1	151	50	0	2	68	9	2	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amb	0	100	0.113507378	82.86038593	17.0261067	6.759098787	92.72097054	0.519930676	0	0	94.87179487	5.128205128	0	0	83.33333333	16.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	33	1	730	150	39	535	3	0	0	222	12	0	0	5	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ame	7.692307692	92.30769231	0	95.71428571	4.285714286	0.622083981	7.309486781	92.06842924	0	0	100	0	0	NA	NA	NA	NA	0	100	0	0	0	100	0	NA	NA	NA	NA	1	12	0	67	3	4	47	592	0	0	1065	0	0	NA	NA	NA	NA	0	2	0	0	0	1	0	NA	NA	NA	NA
amf	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ami	57.14285714	42.85714286	0	99.69173859	0.308261406	0	96.92982456	3.070175439	0	0	5.882352941	94.11764706	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	0	1617	5	0	221	7	0	0	4	64	0	0	6	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
aml	NA	NA	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	0	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amm	100	0	3.256704981	96.74329502	0	1.015228426	80.32994924	18.65482234	0	0.318471338	79.61783439	20.06369427	0	0.366748166	97.55501222	2.078239609	0	NA	NA	NA	NA	0	100	0	NA	NA	NA	NA	6	0	17	505	0	8	633	147	0	1	250	63	0	3	798	17	0	NA	NA	NA	NA	0	2	0	NA	NA	NA	NA
amn	NA	NA	0	0	100	0	93.33333333	6.666666667	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	22	0	14	1	0	0	2	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amo	44.44444444	55.55555556	0	100	0	0	100	0	0	0	46.15384615	53.84615385	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	25	0	1269	0	0	90	0	0	0	6	7	0	0	10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amp	0	100	1.754385965	91.22807018	7.01754386	0	92.52336449	6.542056075	0.934579439	0	91.66666667	8.333333333	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	273	1	52	4	0	99	7	1	0	33	3	0	0	13	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amr	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ams	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amu	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ana	0	100	0	39.39393939	60.60606061	0	20.61482821	79.38517179	0	0.414937759	69.70954357	29.87551867	0	0	57.14285714	42.85714286	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	13	0	13	20	0	114	439	0	1	168	72	0	0	20	15	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA
anb	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
anc	1.224459689	98.77554031	0.271203156	99.45759369	0.271203156	1.785714286	94.64285714	0	3.571428571	0	90.90909091	9.090909091	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	166	13391	11	4034	11	1	53	0	2	0	10	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
and	29.5958279	70.4041721	0	97.77028779	2.229712212	0	47.63681592	52.36318408	0	0	61.11111111	1.851851852	37.03703704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	454	1080	0	3771	86	0	383	421	0	0	33	1	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ane	NA	NA	0	100	0	0	23.80952381	76.19047619	0	0	57.14285714	42.85714286	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	99	0	0	10	32	0	0	20	15	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
anf	0	100	0	89.65517241	10.34482759	0	100	0	0	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	26	3	0	9	0	0	0	23	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ang	12.5	87.5	1.247165533	20.29478458	78.45804989	0	83.33333333	16.66666667	0	0	51.35135135	48.64864865	0	0	66.66666667	33.33333333	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	2	14	11	179	692	0	120	24	0	0	19	18	0	0	2	1	0	0	3	0	0	NA	NA	NA	NA	NA	NA	NA
ani	NA	NA	0	5.689655172	94.31034483	0.34965035	97.9020979	0	1.748251748	6.493506494	90.90909091	2.597402597	0	0	85.71428571	14.28571429	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	33	547	2	560	0	10	5	70	2	0	0	6	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
anj	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ank	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ann	0.052295785	99.94770422	14.82965932	84.96993988	0.200400802	1.096892139	92.41316271	6.489945155	0	0	89.65517241	9.359605911	0.985221675	0	25	75	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	9556	74	424	1	12	1011	71	0	0	182	19	2	0	1	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ano	0	100	0	100	0	0	7.106598985	92.89340102	0	3.703703704	85.18518519	11.11111111	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	1	0	0	14	183	0	3	69	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ans	0	100	5.309734513	89.38053097	5.309734513	0	95.45454545	4.545454545	0	0	71.42857143	28.57142857	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	142	6	101	6	0	21	1	0	0	5	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ant	1.052631579	98.94736842	3.382013836	94.08147579	2.536510377	3.03030303	72.72727273	24.24242424	0	0	78.6971831	20.77464789	0.528169014	0.395256917	71.54150198	28.06324111	0	1.666666667	71.66666667	26.66666667	0	6.25	81.25	12.5	NA	NA	NA	NA	1	94	44	1224	33	26	624	208	0	0	447	118	3	1	181	71	0	1	43	16	0	2	26	4	NA	NA	NA	NA
anu	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
anv	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
any	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
anz	0	100	33.08641975	66.91358025	0	27.69230769	72.30769231	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	645	134	271	0	18	47	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
aor	NA	NA	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
aos	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	33	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
apa	NA	NA	NA	NA	NA	0	71.42857143	28.57142857	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ape	0	100	0	100	0	0	100	0	0	0	98.24561404	1.754385965	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	55	0	671	0	0	233	0	0	0	56	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
api	NA	NA	0	0	100	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	17	0	1	0	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
apn	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
apo	0	100	11.11111111	88.88888889	0	3.75	33.75	62.5	0	0	71.875	28.125	0	0	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	1	5	40	0	3	27	50	0	0	46	18	0	0	0	14	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
app	5.555555556	94.44444444	1.50445195	97.69726742	0.798280626	1.857201816	88.19645068	9.492364837	0.453982666	0.101368474	90.82615307	9.072478459	0	0.806451613	89.51612903	9.274193548	0.403225806	0	88.46153846	11.53846154	0	0	100	0	NA	NA	NA	NA	1	17	49	3182	26	45	2137	230	11	2	1792	179	0	2	222	23	1	0	23	3	0	0	9	0	NA	NA	NA	NA
apr	31.83279743	68.16720257	3.90625	91.796875	4.296875	0	35.18518519	64.81481481	0	0	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	99	212	50	1175	55	0	19	35	0	0	0	2	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
apu	NA	NA	0	66.66666667	33.33333333	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	1	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
aqu	NA	NA	0	11.11111111	88.88888889	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	40	0	20	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ara	22.22222222	77.77777778	15.50387597	38.75968992	45.73643411	0	86.41975309	13.58024691	0	0	91.30434783	8.695652174	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	7	60	150	177	0	70	11	0	0	21	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arb	7.142857143	92.85714286	0	23.41772152	76.58227848	0	93.05555556	6.944444444	0	100	0	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	13	0	37	121	0	67	5	0	4	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arc	1.785714286	98.21428571	0.956937799	84.68899522	14.35406699	0	87.83783784	12.16216216	0	0	53.84615385	46.15384615	0	0	18.42105263	81.57894737	0	NA	NA	NA	NA	0	100	0	NA	NA	NA	NA	3	165	2	177	30	0	260	36	0	0	119	102	0	0	28	124	0	NA	NA	NA	NA	0	3	0	NA	NA	NA	NA
ard	37.5	62.5	1.515151515	67.42424242	31.06060606	0	90.90909091	9.090909091	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	5	2	89	41	0	10	1	0	0	28	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
are	0	100	0	19	81	3.03030303	90.90909091	6.060606061	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	114	486	1	30	2	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arg	30	70	14	70.8	15.2	0	97.81746032	2.182539683	0	0	90	10	0	0	96	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	7	35	177	38	0	493	11	0	0	9	1	0	0	24	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ari	0.251256281	99.74874372	0	69.23076923	30.76923077	8.695652174	69.56521739	21.73913043	0	0	22.72727273	77.27272727	0	0	25	75	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	794	0	72	32	4	32	10	0	0	10	34	0	0	17	51	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arj	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ark	NA	NA	0	95.65217391	4.347826087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arl	NA	NA	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	11	0	0	14	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arm	0.823045267	99.17695473	0.618556701	99.17525773	0.206185567	0	89.70588235	10.29411765	0	0	88.23529412	11.76470588	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	482	3	481	1	0	183	21	0	0	15	2	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arn	5.555555556	94.44444444	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	17	0	47	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
aro	NA	NA	0	100	0	NA	NA	NA	NA	0	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	48	0	NA	NA	NA	NA	0	0	24	0	0	8	0	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA
arp	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	26	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arq	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arr	100	0	9.884117246	90.11588275	0	2.476349471	89.89983306	7.623817474	0	0.247524752	72.02970297	27.47524752	0.247524752	0	43.47826087	56.52173913	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	145	1322	0	89	3231	274	0	1	291	111	1	0	10	13	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ars	50	50	0	70.45454545	29.54545455	0	87.87878788	12.12121212	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	31	13	0	29	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
art	0	100	0	98.37728195	1.622718053	0.134589502	18.70794078	81.15746972	0	0.840336134	98.31932773	0	0.840336134	2.127659574	93.61702128	4.255319149	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	0	678	0	485	8	1	139	603	0	2	234	0	2	1	44	2	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA
aru	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arv	NA	NA	33.33333333	66.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
arz	100	0	50	50	0	0	100	0	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	3	3	0	0	7	0	0	NA	NA	NA	NA	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
asa	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
asb	NA	NA	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
asc	0	100	5.540897098	83.90501319	10.55408971	0.846023689	93.06260575	6.091370558	0	0	61.36363636	38.63636364	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	21	21	318	40	5	550	36	0	0	54	34	0	NA	NA	NA	NA	0	5	0	0	NA	NA	NA	NA	NA	NA	NA
ase	NA	NA	0	100	0	0	25	75	0	100	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	3	9	0	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
asf	NA	NA	1.754385965	98.24561404	0	0	93.5483871	6.451612903	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	56	0	0	29	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
