4lett	%ULT_Ty	%PULT_Ty	%APULT_Ty	%PAPULT_Ty	nULT_Ty	nPULT_Ty	nAPULT_Ty	nPAPULT_Ty
orie	NA	100	NA	NA	NA	9	NA	NA
orig	NA	62.5	37.5	NA	NA	5	3	NA
oriz	NA	100	NA	NA	NA	4	NA	NA
orla	NA	100	NA	NA	NA	4	NA	NA
orma	NA	100	NA	NA	NA	4	NA	NA
orol	NA	100	NA	NA	NA	2	NA	NA
oros	NA	NA	100	NA	NA	NA	2	NA
orre	NA	100	NA	NA	NA	3	NA	NA
orri	NA	NA	100	NA	NA	NA	2	NA
orro	NA	100	NA	NA	NA	2	NA	NA
orsa	NA	100	NA	NA	NA	2	NA	NA
orso	NA	100	NA	NA	NA	4	NA	NA
orta	NA	100	NA	NA	NA	1	NA	NA
orti	NA	100	NA	NA	NA	2	NA	NA
orto	NA	100	NA	NA	NA	3	NA	NA
osar	14.28571429	71.42857143	14.28571429	NA	2	10	2	NA
oscu	14.28571429	71.42857143	14.28571429	NA	1	5	1	NA
ospe	NA	100	NA	NA	NA	2	NA	NA
ospi	37.5	37.5	25	NA	3	3	2	NA
osse	2.702702703	64.86486486	32.43243243	NA	1	24	12	NA
ossi	NA	50	50	NA	NA	1	1	NA
osso	NA	100	NA	NA	NA	3	NA	NA
osta	11.11111111	66.66666667	22.22222222	NA	1	6	2	NA
oste	NA	100	NA	NA	NA	1	NA	NA
osti	NA	100	NA	NA	NA	3	NA	NA
otta	20	80	NA	NA	1	4	NA	NA
otte	5.263157895	84.21052632	10.52631579	NA	1	16	2	NA
otti	NA	NA	100	NA	NA	NA	7	NA
otto	NA	100	NA	NA	NA	4	NA	NA
ottu	NA	100	NA	NA	NA	3	NA	NA
ouch	NA	100	NA	NA	NA	1	NA	NA
oval	NA	100	NA	NA	NA	1	NA	NA
oves	NA	100	NA	NA	NA	1	NA	NA
ovun	NA	100	NA	NA	NA	1	NA	NA
ovvi	NA	100	NA	NA	NA	3	NA	NA
ozon	NA	100	NA	NA	NA	1	NA	NA
pacc	NA	100	NA	NA	NA	4	NA	NA
pace	NA	100	NA	NA	NA	1	NA	NA
paci	NA	NA	100	NA	NA	NA	4	NA
pada	NA	100	NA	NA	NA	2	NA	NA
pade	NA	100	NA	NA	NA	2	NA	NA
padr	NA	100	NA	NA	NA	8	NA	NA
paes	NA	100	NA	NA	NA	5	NA	NA
paff	NA	100	NA	NA	NA	1	NA	NA
paga	14.81481481	74.07407407	11.11111111	NA	4	20	3	NA
page	NA	100	NA	NA	NA	1	NA	NA
pagi	NA	50	50	NA	NA	2	2	NA
pagl	NA	100	NA	NA	NA	5	NA	NA
paio	NA	100	NA	NA	NA	2	NA	NA
pala	NA	100	NA	NA	NA	5	NA	NA
palc	NA	66.66666667	33.33333333	NA	NA	2	1	NA
pale	NA	85.71428571	14.28571429	NA	NA	6	1	NA
pali	NA	100	NA	NA	NA	1	NA	NA
pall	4.166666667	70.83333333	25	NA	1	17	6	NA
palm	NA	100	NA	NA	NA	4	NA	NA
palo	NA	100	NA	NA	NA	2	NA	NA
palp	NA	NA	100	NA	NA	NA	1	NA
palu	NA	100	NA	NA	NA	2	NA	NA
panc	NA	100	NA	NA	NA	6	NA	NA
pand	NA	100	NA	NA	NA	1	NA	NA
pane	NA	100	NA	NA	NA	4	NA	NA
pani	NA	100	NA	NA	NA	4	NA	NA
pann	NA	100	NA	NA	NA	5	NA	NA
pano	NA	100	NA	NA	NA	1	NA	NA
pant	NA	75	25	NA	NA	6	2	NA
papa	16.66666667	50	33.33333333	NA	1	3	2	NA
pape	NA	50	50	NA	NA	3	3	NA
papp	NA	100	NA	NA	NA	3	NA	NA
para	6.666666667	66.66666667	26.66666667	NA	1	10	4	NA
parc	12.5	87.5	NA	NA	1	7	NA	NA
pare	NA	82.35294118	17.64705882	NA	NA	14	3	NA
pari	NA	100	NA	NA	NA	1	NA	NA
parl	9.302325581	62.79069767	27.90697674	NA	4	27	12	NA
paro	NA	100	NA	NA	NA	5	NA	NA
parr	NA	83.33333333	16.66666667	NA	NA	5	1	NA
part	10.52631579	64.9122807	21.05263158	3.50877193	6	37	12	2
pasc	NA	28.57142857	57.14285714	14.28571429	NA	2	4	1
pasq	NA	100	NA	NA	NA	3	NA	NA
pass	6.349206349	73.01587302	19.04761905	1.587301587	4	46	12	1
past	NA	100	NA	NA	NA	13	NA	NA
pata	NA	100	NA	NA	NA	4	NA	NA
pate	NA	100	NA	NA	NA	3	NA	NA
patr	NA	100	NA	NA	NA	2	NA	NA
patt	NA	75	25	NA	NA	6	2	NA
paur	NA	100	NA	NA	NA	5	NA	NA
paus	NA	100	NA	NA	NA	1	NA	NA
pavi	NA	100	NA	NA	NA	2	NA	NA
pavo	NA	100	NA	NA	NA	2	NA	NA
pazi	NA	100	NA	NA	NA	4	NA	NA
pazz	NA	100	NA	NA	NA	7	NA	NA
pecc	NA	100	NA	NA	NA	1	NA	NA
peco	NA	50	50	NA	NA	2	2	NA
peda	12.5	87.5	NA	NA	1	7	NA	NA
pedi	NA	100	NA	NA	NA	2	NA	NA
pedo	NA	100	NA	NA	NA	2	NA	NA
pegg	25	75	NA	NA	1	3	NA	NA
pell	NA	75	25	NA	NA	6	2	NA
pelo	NA	100	NA	NA	NA	3	NA	NA
pelu	NA	100	NA	NA	NA	1	NA	NA
pena	NA	100	NA	NA	NA	2	NA	NA
pend	NA	62.5	37.5	NA	NA	5	3	NA
pene	14.28571429	57.14285714	28.57142857	NA	1	4	2	NA
peni	NA	NA	100	NA	NA	NA	1	NA
penn	NA	100	NA	NA	NA	8	NA	NA
pens	10.25641026	76.92307692	12.82051282	NA	4	30	5	NA
pent	NA	66.66666667	33.33333333	NA	NA	8	4	NA
penz	NA	100	NA	NA	NA	2	NA	NA
pepe	NA	100	NA	NA	NA	3	NA	NA
pera	NA	100	NA	NA	NA	2	NA	NA
perc	10.52631579	68.42105263	21.05263158	NA	2	13	4	NA
perd	8.474576271	55.93220339	33.89830508	1.694915254	5	33	20	1
perf	10.52631579	68.42105263	21.05263158	NA	2	13	4	NA
perg	NA	100	NA	NA	NA	1	NA	NA
peri	NA	40	60	NA	NA	6	9	NA
perl	NA	100	NA	NA	NA	3	NA	NA
perm	7.407407407	55.55555556	33.33333333	3.703703704	2	15	9	1
pero	25	75	NA	NA	1	3	NA	NA
perp	NA	100	NA	NA	NA	3	NA	NA
pers	4	88	8	NA	1	22	2	NA
pert	NA	100	NA	NA	NA	1	NA	NA
pesa	6.25	68.75	25	NA	1	11	4	NA
pesc	5.263157895	84.21052632	10.52631579	NA	1	16	2	NA
peso	NA	100	NA	NA	NA	2	NA	NA
pess	NA	NA	100	NA	NA	NA	3	NA
pest	12.5	75	12.5	NA	1	6	1	NA
peta	NA	NA	100	NA	NA	NA	1	NA
petr	NA	100	NA	NA	NA	3	NA	NA
pett	NA	72.72727273	27.27272727	NA	NA	8	3	NA
pezz	12.5	87.5	NA	NA	1	7	NA	NA
pfui	NA	100	NA	NA	NA	1	NA	NA
piac	4.545454545	72.72727273	22.72727273	NA	1	16	5	NA
piag	20	60	20	NA	1	3	1	NA
pian	2.083333333	85.41666667	12.5	NA	1	41	6	NA
pias	NA	100	NA	NA	NA	1	NA	NA
piat	NA	100	NA	NA	NA	8	NA	NA
piaz	6.25	75	18.75	NA	1	12	3	NA
picc	2.631578947	71.05263158	26.31578947	NA	1	27	10	NA
picn	100	NA	NA	NA	1	NA	NA	NA
pied	NA	100	NA	NA	NA	2	NA	NA
pieg	11.76470588	58.82352941	23.52941176	5.882352941	2	10	4	1
pien	NA	100	NA	NA	NA	4	NA	NA
piet	12.5	87.5	NA	NA	1	7	NA	NA
piff	NA	33.33333333	66.66666667	NA	NA	1	2	NA
pigi	NA	100	NA	NA	NA	2	NA	NA
pigl	16.66666667	66.66666667	16.66666667	NA	1	4	1	NA
pign	NA	100	NA	NA	NA	1	NA	NA
pigr	NA	100	NA	NA	NA	6	NA	NA
pila	NA	100	NA	NA	NA	2	NA	NA
pill	NA	NA	100	NA	NA	NA	1	NA
pilo	NA	100	NA	NA	NA	2	NA	NA
pine	NA	100	NA	NA	NA	1	NA	NA
ping	NA	100	NA	NA	NA	2	NA	NA
pinn	NA	100	NA	NA	NA	2	NA	NA
pino	NA	100	NA	NA	NA	2	NA	NA
pinz	NA	100	NA	NA	NA	2	NA	NA
piog	NA	100	NA	NA	NA	2	NA	NA
piom	14.28571429	85.71428571	NA	NA	1	6	NA	NA
piop	NA	100	NA	NA	NA	1	NA	NA
piov	7.692307692	69.23076923	23.07692308	NA	1	9	3	NA
pipa	NA	100	NA	NA	NA	2	NA	NA
pipi	33.33333333	66.66666667	NA	NA	1	2	NA	NA
pira	NA	66.66666667	33.33333333	NA	NA	2	1	NA
pisc	NA	100	NA	NA	NA	2	NA	NA
piso	NA	100	NA	NA	NA	1	NA	NA
pist	NA	100	NA	NA	NA	6	NA	NA
pitt	NA	100	NA	NA	NA	5	NA	NA
pium	NA	100	NA	NA	NA	2	NA	NA
piut	NA	100	NA	NA	NA	1	NA	NA
pizz	NA	100	NA	NA	NA	5	NA	NA
plac	NA	100	NA	NA	NA	3	NA	NA
plas	NA	NA	100	NA	NA	NA	1	NA
plat	NA	NA	100	NA	NA	NA	1	NA
plur	NA	100	NA	NA	NA	2	NA	NA
poco	NA	60	40	NA	NA	6	4	NA
poes	NA	100	NA	NA	NA	2	NA	NA
poet	NA	33.33333333	66.66666667	NA	NA	2	4	NA
pogg	NA	100	NA	NA	NA	3	NA	NA
poic	100	NA	NA	NA	1	NA	NA	NA
pola	NA	100	NA	NA	NA	2	NA	NA
pole	NA	100	NA	NA	NA	2	NA	NA
poli	NA	40	60	NA	NA	4	6	NA
poll	NA	71.42857143	28.57142857	NA	NA	5	2	NA
polm	NA	100	NA	NA	NA	2	NA	NA
polo	NA	100	NA	NA	NA	2	NA	NA
polp	NA	100	NA	NA	NA	1	NA	NA
pols	NA	100	NA	NA	NA	2	NA	NA
polt	NA	100	NA	NA	NA	2	NA	NA
polv	NA	71.42857143	28.57142857	NA	NA	5	2	NA
pome	NA	100	NA	NA	NA	3	NA	NA
pomo	NA	100	NA	NA	NA	2	NA	NA
pomp	NA	87.5	12.5	NA	NA	7	1	NA
pont	NA	100	NA	NA	NA	2	NA	NA
popo	NA	42.85714286	50	7.142857143	NA	6	7	1
popp	NA	100	NA	NA	NA	1	NA	NA
porc	11.11111111	88.88888889	NA	NA	1	8	NA	NA
porg	NA	58.33333333	41.66666667	NA	NA	7	5	NA
porp	NA	NA	100	NA	NA	NA	1	NA
porr	NA	70	30	NA	NA	14	6	NA
port	6.493506494	51.94805195	37.66233766	3.896103896	5	40	29	3
posa	6.25	75	18.75	NA	1	12	3	NA
posi	NA	100	NA	NA	NA	4	NA	NA
poss	5.263157895	63.15789474	31.57894737	NA	1	12	6	NA
post	NA	100	NA	NA	NA	14	NA	NA
pota	NA	50	50	NA	NA	2	2	NA
pote	7.407407407	74.07407407	18.51851852	NA	4	40	10	NA
pove	8.333333333	50	41.66666667	NA	1	6	5	NA
pozi	NA	100	NA	NA	NA	1	NA	NA
pozz	NA	66.66666667	33.33333333	NA	NA	4	2	NA
pran	NA	83.33333333	16.66666667	NA	NA	5	1	NA
prat	NA	60	35	5	NA	12	7	1
prec	4.87804878	75.6097561	17.07317073	2.43902439	2	31	7	1
pred	6.25	68.75	25	NA	1	11	4	NA
pref	11.11111111	72.22222222	16.66666667	NA	2	13	3	NA
preg	5.555555556	83.33333333	11.11111111	NA	1	15	2	NA
prei	NA	33.33333333	66.66666667	NA	NA	1	2	NA
prel	NA	100	NA	NA	NA	7	NA	NA
prem	13.33333333	73.33333333	13.33333333	NA	2	11	2	NA
pren	3.333333333	41.66666667	48.33333333	6.666666667	2	25	29	4
preo	5.263157895	68.42105263	21.05263158	5.263157895	1	13	4	1
prep	5.882352941	67.64705882	26.47058824	NA	2	23	9	NA
pres	5.084745763	76.27118644	18.6440678	NA	3	45	11	NA
pret	NA	70	30	NA	NA	7	3	NA
prev	NA	100	NA	NA	NA	8	NA	NA
prez	NA	66.66666667	33.33333333	NA	NA	6	3	NA
prig	NA	100	NA	NA	NA	5	NA	NA
prim	NA	72.22222222	27.77777778	NA	NA	13	5	NA
prin	NA	71.42857143	28.57142857	NA	NA	5	2	NA
priv	NA	83.33333333	16.66666667	NA	NA	10	2	NA
prob	NA	50	50	NA	NA	4	4	NA
proc	9.756097561	68.29268293	21.95121951	NA	4	28	9	NA
prod	4.347826087	73.91304348	21.73913043	NA	1	17	5	NA
prof	8	80	12	NA	2	20	3	NA
prog	NA	100	NA	NA	NA	10	NA	NA
proi	15.38461538	69.23076923	15.38461538	NA	2	9	2	NA
prol	NA	100	NA	NA	NA	4	NA	NA
prom	4	60	36	NA	1	15	9	NA
pron	6.25	87.5	6.25	NA	1	14	1	NA
prop	7.407407407	74.07407407	18.51851852	NA	2	20	5	NA
pror	NA	100	NA	NA	NA	1	NA	NA
pros	11.76470588	52.94117647	35.29411765	NA	2	9	6	NA
prot	8.888888889	66.66666667	24.44444444	NA	4	30	11	NA
prov	6.451612903	72.58064516	19.35483871	1.612903226	4	45	12	1
prud	NA	100	NA	NA	NA	3	NA	NA
psic	NA	NA	100	NA	NA	NA	3	NA
pubb	15.78947368	57.89473684	26.31578947	NA	3	11	5	NA
puff	NA	100	NA	NA	NA	1	NA	NA
pugn	NA	100	NA	NA	NA	5	NA	NA
pulc	NA	100	NA	NA	NA	3	NA	NA
puli	NA	87.5	12.5	NA	NA	14	2	NA
pulm	NA	100	NA	NA	NA	2	NA	NA
puls	NA	100	NA	NA	NA	2	NA	NA
puma	NA	100	NA	NA	NA	1	NA	NA
pung	10	70	20	NA	1	7	2	NA
puni	7.692307692	76.92307692	15.38461538	NA	1	10	2	NA
punt	9.523809524	80.95238095	9.523809524	NA	2	17	2	NA
pupa	NA	100	NA	NA	NA	4	NA	NA
pupi	NA	100	NA	NA	NA	2	NA	NA
purc	100	NA	NA	NA	1	NA	NA	NA
pure	NA	100	NA	NA	NA	1	NA	NA
puro	NA	66.66666667	33.33333333	NA	NA	2	1	NA
purt	NA	100	NA	NA	NA	1	NA	NA
puzz	NA	66.66666667	33.33333333	NA	NA	2	1	NA
quac	NA	100	NA	NA	NA	1	NA	NA
quad	NA	94.11764706	5.882352941	NA	NA	16	1	NA
qual	30.76923077	61.53846154	7.692307692	NA	4	8	1	NA
quan	28.57142857	71.42857143	NA	NA	2	5	NA	NA
quar	25	75	NA	NA	2	6	NA	NA
quas	50	50	NA	NA	1	1	NA	NA
quat	20	60	20	NA	1	3	1	NA
quel	NA	100	NA	NA	NA	3	NA	NA
quer	NA	100	NA	NA	NA	2	NA	NA
ques	NA	100	NA	NA	NA	4	NA	NA
quie	NA	100	NA	NA	NA	4	NA	NA
quin	NA	83.33333333	16.66666667	NA	NA	5	1	NA
quot	NA	100	NA	NA	NA	5	NA	NA
rabb	12.5	62.5	25	NA	1	5	2	NA
racc	8.108108108	64.86486486	24.32432432	2.702702703	6	48	18	2
radd	40	60	NA	NA	4	6	NA	NA
radi	NA	100	NA	NA	NA	6	NA	NA
radu	9.090909091	63.63636364	27.27272727	NA	1	7	3	NA
raff	NA	91.66666667	8.333333333	NA	NA	22	2	NA
raga	NA	100	NA	NA	NA	12	NA	NA
ragg	7.142857143	57.14285714	35.71428571	NA	3	24	15	NA
ragi	9.090909091	90.90909091	NA	NA	1	10	NA	NA
ragn	NA	100	NA	NA	NA	4	NA	NA
rall	10	70	20	NA	1	7	2	NA
rame	NA	100	NA	NA	NA	3	NA	NA
ramo	NA	100	NA	NA	NA	2	NA	NA
rana	NA	100	NA	NA	NA	3	NA	NA
rand	NA	100	NA	NA	NA	2	NA	NA
rang	NA	100	NA	NA	NA	2	NA	NA
rann	NA	60	40	NA	NA	3	2	NA
rano	NA	100	NA	NA	NA	3	NA	NA
rapi	4	56	40	NA	1	14	10	NA
rapp	10	80	10	NA	2	16	2	NA
rara	NA	100	NA	NA	NA	1	NA	NA
raro	NA	57.14285714	42.85714286	NA	NA	4	3	NA
rass	7.692307692	92.30769231	NA	NA	1	12	NA	NA
rast	NA	100	NA	NA	NA	2	NA	NA
ratt	50	NA	50	NA	1	NA	1	NA
razi	NA	100	NA	NA	NA	2	NA	NA
razz	NA	100	NA	NA	NA	5	NA	NA
reag	10	70	20	NA	1	7	2	NA
real	7.142857143	78.57142857	14.28571429	NA	1	11	2	NA
ream	NA	100	NA	NA	NA	1	NA	NA
reaz	NA	100	NA	NA	NA	2	NA	NA
reca	11.11111111	66.66666667	22.22222222	NA	2	12	4	NA
rece	NA	75	25	NA	NA	3	1	NA
reci	7.692307692	61.53846154	30.76923077	NA	1	8	4	NA
recu	10	60	30	NA	1	6	3	NA
reda	NA	100	NA	NA	NA	2	NA	NA
redd	NA	NA	100	NA	NA	NA	2	NA
rega	11.53846154	65.38461538	23.07692308	NA	3	17	6	NA
regg	NA	53.84615385	46.15384615	NA	NA	7	6	NA
regi	NA	93.75	6.25	NA	NA	15	1	NA
regn	12.5	62.5	25	NA	1	5	2	NA
rego	NA	69.23076923	23.07692308	7.692307692	NA	9	3	1
rela	NA	100	NA	NA	NA	7	NA	NA
reli	NA	100	NA	NA	NA	6	NA	NA
rema	NA	75	25	NA	NA	3	1	NA
remo	NA	100	NA	NA	NA	6	NA	NA
rend	2.702702703	48.64864865	43.24324324	5.405405405	1	18	16	2
rene	NA	100	NA	NA	NA	2	NA	NA
renn	NA	100	NA	NA	NA	2	NA	NA
repa	NA	100	NA	NA	NA	2	NA	NA
repl	20	40	40	NA	1	2	2	NA
repu	NA	NA	100	NA	NA	NA	2	NA
resi	11.76470588	58.82352941	29.41176471	NA	2	10	5	NA
resp	12.5	68.75	18.75	NA	2	11	3	NA
rest	11.36363636	65.90909091	22.72727273	NA	5	29	10	NA
rete	NA	100	NA	NA	NA	2	NA	NA
retr	NA	60	40	NA	NA	3	2	NA
rett	NA	66.66666667	33.33333333	NA	NA	8	4	NA
riab	33.33333333	66.66666667	NA	NA	1	2	NA	NA
riad	NA	66.66666667	33.33333333	NA	NA	2	1	NA
rial	14.28571429	85.71428571	NA	NA	1	6	NA	NA
rian	NA	71.42857143	14.28571429	14.28571429	NA	5	1	1
riap	60	40	NA	NA	3	2	NA	NA
rias	NA	83.33333333	16.66666667	NA	NA	5	1	NA
riat	NA	66.66666667	33.33333333	NA	NA	2	1	NA
riba	NA	66.66666667	33.33333333	NA	NA	2	1	NA
ribe	NA	80	20	NA	NA	4	1	NA
rica	10.34482759	75.86206897	13.79310345	NA	3	22	4	NA
ricc	NA	73.33333333	26.66666667	NA	NA	11	4	NA
rice	3.448275862	75.86206897	20.68965517	NA	1	22	6	NA
rich	7.407407407	74.07407407	18.51851852	NA	2	20	5	NA
rico	8.403361345	64.70588235	26.8907563	NA	10	77	32	NA
ricr	NA	100	NA	NA	NA	1	NA	NA
rida	23.07692308	38.46153846	38.46153846	NA	3	5	5	NA
ride	NA	66.66666667	33.33333333	NA	NA	14	7	NA
ridi	NA	62.5	37.5	NA	NA	5	3	NA
rido	NA	100	NA	NA	NA	4	NA	NA
ridu	5.882352941	88.23529412	5.882352941	NA	1	15	1	NA
riem	12.5	66.66666667	20.83333333	NA	3	16	5	NA
rien	7.692307692	76.92307692	15.38461538	NA	1	10	2	NA
rifa	11.11111111	88.88888889	NA	NA	2	16	NA	NA
rife	6.666666667	73.33333333	20	NA	1	11	3	NA
rifi	7.142857143	71.42857143	21.42857143	NA	1	10	3	NA
rifl	6.25	68.75	25	NA	1	11	4	NA
rifo	25	62.5	12.5	NA	2	5	1	NA
rifu	9.090909091	72.72727273	18.18181818	NA	1	8	2	NA
riga	NA	50	50	NA	NA	2	2	NA
righ	NA	100	NA	NA	NA	2	NA	NA
rigi	NA	44.44444444	55.55555556	NA	NA	4	5	NA
rigo	NA	100	NA	NA	NA	2	NA	NA
rigu	NA	60	40	NA	NA	3	2	NA
rila	NA	100	NA	NA	NA	5	NA	NA
rile	NA	75	25	NA	NA	6	2	NA
rili	NA	100	NA	NA	NA	2	NA	NA
rima	11.9047619	69.04761905	19.04761905	NA	5	29	8	NA
rimb	20	80	NA	NA	1	4	NA	NA
rime	6.666666667	53.33333333	40	NA	2	16	12	NA
rimp	NA	83.33333333	16.66666667	NA	NA	5	1	NA
rina	NA	80	20	NA	NA	4	1	NA
rinc	10.52631579	52.63157895	36.84210526	NA	2	10	7	NA
rinf	NA	100	NA	NA	NA	6	NA	NA
ring	9.523809524	57.14285714	33.33333333	NA	2	12	7	NA
rinn	NA	100	NA	NA	NA	3	NA	NA
rino	NA	100	NA	NA	NA	2	NA	NA
rint	NA	100	NA	NA	NA	2	NA	NA
rinu	27.27272727	63.63636364	9.090909091	NA	3	7	1	NA
rinv	NA	100	NA	NA	NA	4	NA	NA
rior	NA	33.33333333	33.33333333	33.33333333	NA	1	1	1
ripa	10.81081081	75.67567568	13.51351351	NA	4	28	5	NA
ripe	5.882352941	64.70588235	29.41176471	NA	2	22	10	NA
ripi	11.11111111	55.55555556	33.33333333	NA	1	5	3	NA
ripo	6.976744186	65.11627907	25.58139535	2.325581395	3	28	11	1
ripr	7.142857143	61.9047619	30.95238095	NA	3	26	13	NA
ripu	14.28571429	85.71428571	NA	NA	1	6	NA	NA
riqu	NA	100	NA	NA	NA	2	NA	NA
risa	4.761904762	76.19047619	19.04761905	NA	1	16	4	NA
risc	12.19512195	70.73170732	17.07317073	NA	5	29	7	NA
rise	18.18181818	81.81818182	NA	NA	2	9	NA	NA
riso	6.666666667	80	13.33333333	NA	1	12	2	NA
risp	5	71.66666667	23.33333333	NA	3	43	14	NA
rist	NA	100	NA	NA	NA	2	NA	NA
risu	18.75	56.25	25	NA	3	9	4	NA
risv	28.57142857	71.42857143	NA	NA	2	5	NA	NA
rita	NA	71.42857143	28.57142857	NA	NA	10	4	NA
rite	10	80	10	NA	1	8	1	NA
riti	10.52631579	78.94736842	10.52631579	NA	2	15	2	NA
ritm	NA	100	NA	NA	NA	2	NA	NA
rito	17.39130435	56.52173913	26.08695652	NA	4	13	6	NA
ritr	8.571428571	80	11.42857143	NA	3	28	4	NA
ritt	NA	100	NA	NA	NA	4	NA	NA
riun	7.692307692	69.23076923	23.07692308	NA	1	9	3	NA
rius	9.375	78.125	12.5	NA	3	25	4	NA
riva	NA	100	NA	NA	NA	2	NA	NA
rive	7.692307692	71.15384615	21.15384615	NA	4	37	11	NA
rivi	14.28571429	71.42857143	14.28571429	NA	1	5	1	NA
rivo	8.333333333	58.33333333	33.33333333	NA	2	14	8	NA
rizz	10	70	20	NA	1	7	2	NA
roba	NA	100	NA	NA	NA	4	NA	NA
robo	50	50	NA	NA	1	1	NA	NA
robu	NA	100	NA	NA	NA	4	NA	NA
rocc	NA	100	NA	NA	NA	8	NA	NA
rodi	NA	100	NA	NA	NA	2	NA	NA
roma	NA	66.66666667	33.33333333	NA	NA	6	3	NA
romb	NA	100	NA	NA	NA	1	NA	NA
romp	8.333333333	58.33333333	33.33333333	NA	2	14	8	NA
rond	NA	NA	100	NA	NA	NA	2	NA
ronf	14.28571429	85.71428571	NA	NA	1	6	NA	NA
ronz	NA	100	NA	NA	NA	2	NA	NA
rosa	NA	100	NA	NA	NA	7	NA	NA
rose	NA	20	80	NA	NA	1	4	NA
rosi	14.28571429	71.42857143	14.28571429	NA	1	5	1	NA
rosp	NA	100	NA	NA	NA	3	NA	NA
ross	NA	100	NA	NA	NA	11	NA	NA
rota	NA	100	NA	NA	NA	3	NA	NA
rote	NA	100	NA	NA	NA	3	NA	NA
roto	6.666666667	66.66666667	26.66666667	NA	1	10	4	NA
rott	NA	100	NA	NA	NA	4	NA	NA
roul	NA	100	NA	NA	NA	1	NA	NA
rove	7.692307692	84.61538462	7.692307692	NA	1	11	1	NA
rovi	9.090909091	81.81818182	9.090909091	NA	1	9	1	NA
rovo	NA	100	NA	NA	NA	2	NA	NA
rozz	NA	100	NA	NA	NA	4	NA	NA
ruba	18.18181818	63.63636364	18.18181818	NA	4	14	4	NA
rubi	NA	100	NA	NA	NA	2	NA	NA
rubr	NA	100	NA	NA	NA	2	NA	NA
rude	NA	100	NA	NA	NA	2	NA	NA
ruga	NA	100	NA	NA	NA	2	NA	NA
rugg	16.66666667	83.33333333	NA	NA	1	5	NA	NA
rugi	NA	100	NA	NA	NA	1	NA	NA
rugo	NA	100	NA	NA	NA	1	NA	NA
rumb	NA	100	NA	NA	NA	1	NA	NA
rumo	NA	75	25	NA	NA	6	2	NA
ruol	NA	100	NA	NA	NA	2	NA	NA
ruot	NA	88.88888889	11.11111111	NA	NA	8	1	NA
rura	NA	100	NA	NA	NA	2	NA	NA
rusc	NA	100	NA	NA	NA	4	NA	NA
rusp	NA	100	NA	NA	NA	2	NA	NA
russ	NA	100	NA	NA	NA	6	NA	NA
ruvi	NA	NA	100	NA	NA	NA	3	NA
ruzz	NA	75	25	NA	NA	3	1	NA
saba	NA	NA	100	NA	NA	NA	2	NA
sabb	NA	100	NA	NA	NA	3	NA	NA
sacc	NA	86.66666667	13.33333333	NA	NA	13	2	NA
sace	NA	100	NA	NA	NA	3	NA	NA
sacr	11.11111111	77.77777778	11.11111111	NA	1	7	1	NA
safa	NA	100	NA	NA	NA	1	NA	NA
sagg	NA	100	NA	NA	NA	4	NA	NA
sago	NA	NA	100	NA	NA	NA	2	NA
sala	NA	100	NA	NA	NA	10	NA	NA
sald	NA	100	NA	NA	NA	1	NA	NA
sale	NA	100	NA	NA	NA	2	NA	NA
sali	8.695652174	69.56521739	21.73913043	NA	2	16	5	NA
salo	NA	100	NA	NA	NA	4	NA	NA
salp	14.28571429	71.42857143	14.28571429	NA	1	5	1	NA
sals	NA	100	NA	NA	NA	2	NA	NA
salt	14.28571429	75	10.71428571	NA	4	21	3	NA
salu	5	70	25	NA	1	14	5	NA
salv	10.34482759	82.75862069	6.896551724	NA	3	24	2	NA
samu	NA	100	NA	NA	NA	1	NA	NA
sang	20	80	NA	NA	1	4	NA	NA
sano	NA	100	NA	NA	NA	4	NA	NA
sant	NA	100	NA	NA	NA	4	NA	NA
sape	9.302325581	76.74418605	13.95348837	NA	4	33	6	NA
sapi	NA	100	NA	NA	NA	2	NA	NA
sapo	NA	100	NA	NA	NA	6	NA	NA
sara	NA	100	NA	NA	NA	2	NA	NA
sart	NA	100	NA	NA	NA	4	NA	NA
sass	NA	100	NA	NA	NA	6	NA	NA
sate	NA	50	50	NA	NA	1	1	NA
sbad	11.11111111	77.77777778	11.11111111	NA	1	7	1	NA
sbag	5.882352941	88.23529412	5.882352941	NA	1	15	1	NA
sbal	20	80	NA	NA	1	4	NA	NA
sbam	NA	100	NA	NA	NA	1	NA	NA
sban	20	60	20	NA	1	3	1	NA
sbar	11.11111111	66.66666667	22.22222222	NA	2	12	4	NA
sbat	14.28571429	42.85714286	42.85714286	NA	2	6	6	NA
sboc	NA	100	NA	NA	NA	5	NA	NA
sbra	NA	100	NA	NA	NA	5	NA	NA
sbri	NA	76.92307692	23.07692308	NA	NA	10	3	NA
sbuc	14.28571429	57.14285714	28.57142857	NA	1	4	2	NA
sbuf	20	60	20	NA	1	3	1	NA
scac	11.11111111	77.77777778	11.11111111	NA	1	7	1	NA
scad	NA	100	NA	NA	NA	3	NA	NA
scaf	NA	100	NA	NA	NA	2	NA	NA
scag	25	75	NA	NA	1	3	NA	NA
scal	4	88	8	NA	1	22	2	NA
scam	10.52631579	57.89473684	31.57894737	NA	2	11	6	NA
scap	10	70	20	NA	2	14	4	NA
scar	4.166666667	75	16.66666667	4.166666667	1	18	4	1
scat	11.76470588	67.64705882	20.58823529	NA	4	23	7	NA
scav	NA	81.25	18.75	NA	NA	13	3	NA
sceg	8	60	32	NA	2	15	8	NA
