4lett	%ULT_Tk	%PULT_Tk	%APULT_Tk	%PAPULT_Tk	nULT_Tk	nPULT_Tk	nAPULT_Tk	nPAPULT_Tk
tant	0	98.2323232323232	1.76767676767677	0	0	778	14	0
tapp	0	98.1132075471698	1.88679245283019	0	0	52	1	0
tard	2.25988700564972	97.1751412429379	0.564971751412429	0	4	172	1	0
targ	0	100	0	0	0	22	0	0
tarl	0	100	0	0	0	7	0	0
tart	0	100	0	0	0	31	0	0
tasc	0	100	0	0	0	62	0	0
tass	0	100	0	0	0	13	0	0
tast	0	100	0	0	0	5	0	0
tatt	0	100	0	0	0	6	0	0
tavo	0	20.4225352112676	79.5774647887324	0	0	29	113	0
tazz	0	100	0	0	0	41	0	0
teat	0	100	0	0	0	33	0	0
tecn	0	15.6862745098039	84.3137254901961	0	0	8	43	0
tede	0	100	0	0	0	33	0	0
tega	0	100	0	0	0	5	0	0
tego	0	0	100	0	0	0	9	0
tele	0.956937799043062	64.1148325358852	34.4497607655502	0.478468899521531	2	134	72	1
teme	2.08333333333333	87.5	10.4166666666667	0	1	42	5	0
temp	0	100	0	0	0	712	0	0
tend	1.42857142857143	88.5714285714286	10	0	1	62	7	0
tene	7.03125	67.1875	25.2604166666667	0.520833333333333	27	258	97	2
tenn	0	100	0	0	0	27	0	0
tens	0	100	0	0	0	5	0	0
tent	11.8181818181818	75.4545454545455	12.7272727272727	0	13	83	14	0
tenu	0	100	0	0	0	16	0	0
teor	0	100	0	0	0	19	0	0
tepo	0	100	0	0	0	4	0	0
term	3.6144578313253	37.3493975903614	55.421686746988	3.6144578313253	3	31	46	3
terr	0	90.8489525909592	9.15104740904079	0	0	824	83	0
terz	0	100	0	0	0	103	0	0
teso	0	100	0	0	0	105	0	0
tess	0	80	20	0	0	20	5	0
test	0	99.5575221238938	0.442477876106195	0	0	450	2	0
tett	0	100	0	0	0	97	0	0
ticc	0	100	0	0	0	4	0	0
tiep	0	0	100	0	0	0	18	0
tifa	0	100	0	0	0	2	0	0
tifo	0	100	0	0	0	8	0	0
tigl	0	100	0	0	0	6	0	0
tigr	0	100	0	0	0	62	0	0
timi	0	15.3846153846154	84.6153846153846	0	0	2	11	0
timo	0	100	0	0	0	14	0	0
timp	0	0	100	0	0	0	5	0
tine	0	100	0	0	0	1	0	0
tint	0	100	0	0	0	4	0	0
tipi	0	0	100	0	0	0	21	0
tipo	0	100	0	0	0	1	0	0
tira	10	71.6666666666667	18.3333333333333	0	12	86	22	0
tito	0	0	100	0	0	0	35	0
tocc	13.0434782608696	80.4347826086957	6.52173913043478	0	18	111	9	0
togl	1.03092783505155	56.701030927835	41.2371134020619	1.03092783505155	1	55	40	1
tomb	0	97.0588235294118	2.94117647058824	0	0	33	1	0
tond	0	100	0	0	0	21	0	0
tonn	0	100	0	0	0	33	0	0
topo	0	100	0	0	0	182	0	0
topp	0	100	0	0	0	4	0	0
tora	0	100	0	0	0	10	0	0
torc	0	100	0	0	0	19	0	0
torm	11.1111111111111	88.8888888888889	0	0	1	8	0	0
torn	14.9779735682819	77.0925110132159	7.9295154185022	0	68	350	36	0
toro	0	100	0	0	0	15	0	0
torr	0	100	0	0	0	68	0	0
tort	0	93.3333333333333	6.66666666666667	0	0	70	5	0
toss	7.69230769230769	61.5384615384615	30.7692307692308	0	1	8	4	0
tota	0	100	0	0	0	31	0	0
tozz	0	100	0	0	0	5	0	0
trab	0	100	0	0	0	6	0	0
trac	3.17460317460317	93.6507936507936	3.17460317460317	0	2	59	2	0
trad	1.66666666666667	91.6666666666667	6.66666666666667	0	1	55	4	0
traf	0	5.26315789473684	94.7368421052632	0	0	2	36	0
trag	0	84.2105263157895	15.7894736842105	0	0	32	6	0
trai	0	100	0	0	0	10	0	0
tram	2.38095238095238	85.7142857142857	11.9047619047619	0	1	36	5	0
tran	5.63380281690141	94.3661971830986	0	0	8	134	0	0
trap	0	0	100	0	0	0	33	0
trar	4.34782608695652	78.2608695652174	17.3913043478261	0	1	18	4	0
tras	6.53409090909091	76.9886363636364	16.4772727272727	0	23	271	58	0
trat	3.77358490566038	89.4339622641509	6.79245283018868	0	10	237	18	0
trav	0	94.7368421052632	5.26315789473684	0	0	36	2	0
trec	0	100	0	0	0	16	0	0
tred	0	0	100	0	0	0	18	0
treg	0	100	0	0	0	4	0	0
trem	4.10958904109589	87.6712328767123	8.21917808219178	0	3	64	6	0
tren	0	100	0	0	0	111	0	0
tria	0	17.9487179487179	82.051282051282	0	0	7	32	0
trib	52	48	0	0	26	24	0	0
trif	0	100	0	0	0	11	0	0
trio	0	100	0	0	0	14	0	0
tris	0	100	0	0	0	78	0	0
trof	0	100	0	0	0	6	0	0
trom	0	100	0	0	0	36	0	0
tron	0	100	0	0	0	48	0	0
trop	0	100	0	0	0	286	0	0
trot	0	58.8235294117647	41.1764705882353	0	0	10	7	0
trov	8.48101265822785	77.9746835443038	13.5443037974684	0	67	616	107	0
truc	0	100	0	0	0	34	0	0
trup	0	100	0	0	0	10	0	0
tubo	0	100	0	0	0	7	0	0
tuff	15.7894736842105	65.7894736842105	18.4210526315789	0	6	25	7	0
tuli	0	100	0	0	0	22	0	0
tumo	0	100	0	0	0	1	0	0
tumu	0	100	0	0	0	7	0	0
tunn	0	100	0	0	0	5	0	0
tuon	0	100	0	0	0	19	0	0
turb	0	100	0	0	0	10	0	0
turc	0	100	0	0	0	18	0	0
turi	0	73.9130434782609	26.0869565217391	0	0	34	12	0
turn	0	100	0	0	0	22	0	0
tuti	0	100	0	0	0	1	0	0
tutt	0	100	0	0	0	2732	0	0
ubbi	0	90.4761904761905	9.52380952380952	0	0	19	2	0
ubri	0	100	0	0	0	8	0	0
ucce	0	100	0	0	0	210	0	0
ucci	5.55555555555556	43.0555555555556	51.3888888888889	0	4	31	37	0
udir	0	84.4444444444444	15.5555555555556	0	0	38	7	0
uffi	0	100	0	0	0	76	0	0
ugua	1.69491525423729	98.3050847457627	0	0	2	116	0	0
uliv	0	100	0	0	0	3	0	0
ulti	0	2.53164556962025	97.4683544303797	0	0	6	231	0
ultr	0	100	0	0	0	2	0	0
ulul	0	60	40	0	0	3	2	0
uman	22.6666666666667	77.3333333333333	0	0	17	58	0	0
umid	30.7692307692308	0	69.2307692307692	0	12	0	27	0
umil	0	0	100	0	0	0	13	0
umor	0	100	0	0	0	9	0	0
undi	0	0	100	0	0	0	43	0
ungh	0	100	0	0	0	8	0	0
unic	0	0	100	0	0	0	106	0
unio	0	100	0	0	0	12	0	0
unir	0	71.6666666666667	28.3333333333333	0	0	43	17	0
unit	54.320987654321	45.679012345679	0	0	44	37	0	0
univ	21.4285714285714	78.5714285714286	0	0	9	33	0	0
uomo	0	2.10084033613445	97.8991596638655	0	0	5	233	0
uovo	0	100	0	0	0	1	0	0
urag	0	100	0	0	0	11	0	0
uran	0	100	0	0	0	22	0	0
urba	0	100	0	0	0	11	0	0
urge	0	100	0	0	0	10	0	0
urla	0	100	0	0	0	18	0	0
urta	0	63.6363636363636	36.3636363636364	0	0	7	4	0
usan	0	100	0	0	0	6	0	0
usar	5.0251256281407	73.8693467336683	21.105527638191	0	10	147	42	0
usat	0	100	0	0	0	10	0	0
usci	1.71673819742489	80.2575107296137	18.0257510729614	0	4	187	42	0
usig	14.2857142857143	85.7142857142857	0	0	1	6	0	0
util	1.63934426229508	39.344262295082	59.0163934426229	0	2	48	72	0
vaca	0	100	0	0	0	93	0	0
vacc	0	100	0	0	0	5	0	0
vaga	0	58.3333333333333	41.6666666666667	0	0	7	5	0
vago	0	100	0	0	0	10	0	0
vala	0	100	0	0	0	9	0	0
vale	5.55555555555556	44.4444444444444	50	0	1	8	9	0
vali	0	62.5	37.5	0	0	15	9	0
vall	0	100	0	0	0	53	0	0
valo	0	100	0	0	0	66	0	0
valu	0	95.4545454545455	4.54545454545455	0	0	21	1	0
vant	0	96.875	3.125	0	0	31	1	0
vapo	4	96	0	0	2	48	0	0
vari	21.6666666666667	66.6666666666667	11.6666666666667	0	13	40	7	0
vasc	0	100	0	0	0	15	0	0
vaso	0	100	0	0	0	20	0	0
vass	0	100	0	0	0	16	0	0
vast	0	96.4285714285714	3.57142857142857	0	0	27	1	0
vecc	0	99.5203836930456	0.479616306954436	0	0	415	2	0
vede	1.97764402407567	89.853826311264	8.16852966466036	0	23	1045	95	0
vege	0	100	0	0	0	34	0	0
vegl	11.1111111111111	66.6666666666667	22.2222222222222	0	1	6	2	0
veic	0	0	100	0	0	0	11	0
vela	0	100	0	0	0	6	0	0
vele	0	100	0	0	0	22	0	0
veli	0	100	0	0	0	13	0	0
vell	0	100	0	0	0	7	0	0
velo	38.8535031847134	56.0509554140127	5.09554140127389	0	61	88	8	0
vend	3.40136054421769	53.7414965986395	42.1768707482993	0.680272108843537	5	79	62	1
vene	81.25	0	18.75	0	26	0	6	0
veni	5.39744847890088	75.5642787046124	19.0382728164867	0	55	770	194	0
vent	1.30293159609121	98.6970684039088	0	0	4	303	0	0
vera	0	100	0	0	0	74	0	0
verb	0	100	0	0	0	78	0	0
verd	0	100	0	0	0	207	0	0
verg	0	96.4285714285714	0	3.57142857142857	0	27	0	1
veri	42.0454545454545	23.8636363636364	32.9545454545455	1.13636363636364	37	21	29	1
verm	0	100	0	0	0	28	0	0
vern	0	100	0	0	0	13	0	0
VERO	0	0	100	0	0	0	2	0
vers	2.54957507082153	96.8838526912181	0.56657223796034	0	9	342	2	0
vert	0	80.7692307692308	19.2307692307692	0	0	21	5	0
vesc	0	0	100	0	0	0	3	0
vesp	0	100	0	0	0	8	0	0
vest	1.59574468085106	96.8085106382979	1.59574468085106	0	3	182	3	0
vete	0	100	0	0	0	2	0	0
vetr	0	100	0	0	0	114	0	0
vett	0	100	0	0	0	21	0	0
viag	1.02040816326531	96.4285714285714	2.55102040816327	0	2	189	5	0
vial	0	100	0	0	0	19	0	0
vice	0	100	0	0	0	29	0	0
vich	0	100	0	0	0	11	0	0
vici	0	100	0	0	0	278	0	0
vico	0	14.2857142857143	85.7142857142857	0	0	1	6	0
vide	0	17.6470588235294	82.3529411764706	0	0	3	14	0
viet	0	90.4761904761905	9.52380952380952	0	0	19	2	0
vigi	0	31.9148936170213	68.0851063829787	0	0	15	32	0
vign	0	100	0	0	0	23	0	0
vigo	0	100	0	0	0	7	0	0
vill	0	100	0	0	0	171	0	0
vimi	0	0	100	0	0	0	7	0
vinc	5.23560209424084	68.586387434555	26.1780104712042	0	10	131	50	0
viol	0	98.876404494382	1.12359550561798	0	0	88	1	0
vipe	0	0	100	0	0	0	7	0
virg	0	0	100	0	0	0	17	0
visi	1.05263157894737	42.1052631578947	56.8421052631579	0	1	40	54	0
viso	0	100	0	0	0	3	0	0
visp	0	100	0	0	0	6	0	0
viss	0	100	0	0	0	5	0	0
vist	0	100	0	0	0	80	0	0
vita	6.25	93.75	0	0	1	15	0	0
vite	0	100	0	0	0	3	0	0
vitt	0	77.7777777777778	22.2222222222222	0	0	42	12	0
viva	10.5263157894737	52.6315789473684	36.8421052631579	0	2	10	7	0
vive	0.700934579439252	42.7570093457944	56.5420560747664	0	3	183	242	0
vizi	0	100	0	0	0	8	0	0
voca	0	77.1428571428572	22.8571428571429	0	0	27	8	0
voce	0	100	0	0	0	16	0	0
vogl	0	100	0	0	0	56	0	0
vola	4.05405405405405	78.3783783783784	17.5675675675676	0	6	116	26	0
vole	2.09090909090909	90.8181818181818	7.09090909090909	0	23	999	78	0
volg	0	84.2105263157895	15.7894736842105	0	0	32	6	0
volo	75.6756756756757	24.3243243243243	0	0	28	9	0	0
volp	0	100	0	0	0	58	0	0
volt	1.26404494382022	97.6123595505618	1.12359550561798	0	9	695	8	0
volu	0	100	0	0	0	42	0	0
vost	0	100	0	0	0	274	0	0
vota	33.3333333333333	66.6666666666667	0	0	1	2	0	0
voto	0	100	0	0	0	1	0	0
vulc	0	63.8888888888889	36.1111111111111	0	0	23	13	0
vuot	1.2987012987013	97.4025974025974	1.2987012987013	0	1	75	1	0
zain	0	100	0	0	0	9	0	0
zamp	4.44444444444444	95.5555555555556	0	0	2	43	0	0
zanz	0	100	0	0	0	9	0	0
zapp	0	100	0	0	0	5	0	0
zebr	0	100	0	0	0	5	0	0
zing	0	0	100	0	0	0	7	0
zioNA	0	100	0	0	0	18	0	0
zitt	0	100	0	0	0	47	0	0
zocc	0	0	100	0	0	0	8	0
zool	0	0	100	0	0	0	7	0
zucc	0	34.4827586206897	65.5172413793103	0	0	20	38	0
zupp	0	100	0	0	0	13	0	0
