4lett	%ULT_Tk	%PULT_Tk	%APULT_Tk	%PAPULT_Tk	nULT_Tk	nPULT_Tk	nAPULT_Tk	nPAPULT_Tk
asto	9.090909091	72.72727273	18.18181818	0	1	8	2	0
astr	0.350877193	71.22807018	28.42105263	0	1	203	81	0
astu	0	100	0	0	0	60	0	0
atal	0	100	0	0	0	38	0	0
atam	0	100	0	0	0	1	0	0
atan	50	50	0	0	1	1	0	0
atar	0	100	0	0	0	2	0	0
atav	0	0	100	0	0	0	6	0
atei	0	100	0	0	0	3	0	0
atel	0	100	0	0	0	2	0	0
atem	0	100	0	0	0	1	0	0
aten	0	100	0	0	0	83	0	0
ater	0	66.66666667	33.33333333	0	0	2	1	0
ates	0	100	0	0	0	6	0	0
athe	0	100	0	0	0	5	0	0
atip	0	0	100	0	0	0	7	0
atla	0	41.44144144	58.55855856	0	0	46	65	0
atle	0	54.18502203	45.81497797	0	0	123	104	0
atmo	0	82.49027237	17.50972763	0	0	212	45	0
atol	0	100	0	0	0	1	0	0
atom	0	7.352941176	92.64705882	0	0	5	63	0
aton	0	25	75	0	0	1	3	0
atos	0	0	100	0	0	0	1	0
atra	0	100	0	0	0	2	0	0
atre	0	100	0	0	0	1	0	0
atri	0	96.2962963	3.703703704	0	0	26	1	0
atro	22.3880597	77.6119403	0	0	15	52	0	0
atta	1.394169835	93.7896071	4.816223067	0	11	740	38	0
atte	0.811573747	90.93154552	8.186309104	0.07057163	23	2577	232	2
atti	42.99485861	36.11825193	20.88688946	0	669	562	325	0
atto	0.095238095	98.38095238	1.523809524	0	1	1033	16	0
attr	1.172870984	96.12442631	2.702702703	0	23	1885	53	0
attu	6.993865031	92.02453988	0.858895706	0.122699387	57	750	7	1
atze	0	100	0	0	0	2	0	0
auda	0	100	0	0	0	45	0	0
audi	0	84.50704225	15.49295775	0	0	60	11	0
augi	0	100	0	0	0	3	0	0
augu	0.890207715	74.18397626	23.4421365	1.483679525	3	250	79	5
aule	0	100	0	0	0	10	0	0
auli	0	0	100	0	0	0	4	0
aulu	0	100	0	0	0	1	0	0
aume	1.251738526	90.9596662	7.788595271	0	9	654	56	0
aure	0	70.47619048	29.52380952	0	0	74	31	0
auri	37.5	62.5	0	0	15	25	0	0
auro	0	100	0	0	0	18	0	0
auru	0	100	0	0	0	2	0	0
ausc	0	100	0	0	0	1	0	0
ausi	0	100	0	0	0	45	0	0
ausp	0	66.98113208	30.18867925	2.830188679	0	71	32	3
aust	5.629139073	64.56953642	29.8013245	0	17	195	90	0
auta	0	33.33333333	66.66666667	0	0	1	2	0
aute	7.657657658	3.153153153	89.18918919	0	17	7	198	0
auti	0	97.72727273	2.272727273	0	0	86	2	0
auto	10.12745436	64.4850155	25.38753014	0	294	1872	737	0
autr	0	100	0	0	0	51	0	0
autu	0	100	0	0	0	167	0	0
aval	0	96.42857143	3.571428571	0	0	27	1	0
avam	0	100	0	0	0	27	0	0
avan	0.662251656	97.01986755	2.317880795	0	8	1172	28	0
avar	0	100	0	0	0	39	0	0
avat	0	60	40	0	0	3	2	0
aved	100	0	0	0	6	0	0	0
aveg	0	100	0	0	0	1	0	0
avel	0	100	0	0	0	15	0	0
avem	0	100	0	0	0	1	0	0
aven	0	100	0	0	0	18	0	0
aver	0.023267237	91.92109821	8.055634549	0	9	35556	3116	0
aves	0	100	0	0	0	3	0	0
avet	0	100	0	0	0	1	0	0
avez	0	100	0	0	0	2	0	0
avia	0	100	0	0	0	42	0	0
avic	0	0	100	0	0	0	1	0
avid	44.82758621	6.896551724	48.27586207	0	13	2	14	0
avif	0	100	0	0	0	2	0	0
avig	0	100	0	0	0	10	0	0
avio	20	60	20	0	1	3	1	0
avir	0	100	0	0	0	1	0	0
avit	0	100	0	0	0	1	0	0
avoc	0	100	0	0	0	6	0	0
avog	0	100	0	0	0	10	0	0
avol	0	100	0	0	0	7	0	0
avon	0	100	0	0	0	1	0	0
avor	0	100	0	0	0	22	0	0
avva	1.941747573	84.46601942	13.59223301	0	2	87	14	0
avve	2.908184462	92.72953885	4.362276693	0	70	2232	105	0
avvi	5.961844197	87.51987281	6.438791733	0.079491256	75	1101	81	1
avvo	0	95.26143791	4.738562092	0	0	583	29	0
ayal	0	100	0	0	0	14	0	0
azal	0	100	0	0	0	1	0	0
azeg	0	100	0	0	0	33	0	0
azer	25	75	0	0	1	3	0	0
azia	100	0	0	0	1	0	0	0
azie	0	100	0	0	0	668	0	0
azim	0	0	100	0	0	0	1	0
azio	0	99.74126779	0.258732212	0	0	771	2	0
azna	100	0	0	0	1	0	0	0
azot	0	100	0	0	0	51	0	0
azte	0	100	0	0	0	3	0	0
azul	0	100	0	0	0	1	0	0
azza	2.06185567	91.75257732	6.18556701	0	2	89	6	0
azze	2.352941176	96.47058824	1.176470588	0	2	82	1	0
azzi	20	80	0	0	1	4	0	0
azzo	0	100	0	0	0	7	0	0
azzu	0	98.55421687	1.445783133	0	0	409	6	0
baba	100	0	0	0	1	0	0	0
babb	0	100	0	0	0	95	0	0
babe	0	100	0	0	0	7	0	0
babi	0	58.33333333	41.66666667	0	0	14	10	0
babu	0	100	0	0	0	2	0	0
baby	0	100	0	0	0	3	0	0
baca	0	100	0	0	0	4	0	0
bacc	0.8	92	7.2	0	1	115	9	0
bach	0	100	0	0	0	17	0	0
baci	7.876712329	85.2739726	6.849315068	0	23	249	20	0
baco	0	42.85714286	57.14285714	0	0	3	4	0
bact	100	0	0	0	1	0	0	0
bada	4.651162791	90.69767442	4.651162791	0	4	78	4	0
bade	70	30	0	0	7	3	0	0
badi	13.33333333	86.66666667	0	0	2	13	0	0
bado	0	100	0	0	0	7	0	0
badr	0	100	0	0	0	13	0	0
badu	0	100	0	0	0	1	0	0
baff	0	100	0	0	0	67	0	0
baga	0	100	0	0	0	106	0	0
bagd	100	0	0	0	11	0	0	0
bage	100	0	0	0	1	0	0	0
bagg	0	100	0	0	0	201	0	0
bagh	75	25	0	0	48	16	0	0
bagl	0	100	0	0	0	35	0	0
bagn	0.245700246	96.80589681	2.948402948	0	1	394	12	0
bago	0	100	0	0	0	5	0	0
bagu	0	100	0	0	0	4	0	0
baia	0	85.71428571	14.28571429	0	0	6	1	0
baie	0	100	0	0	0	1	0	0
baio	0	100	0	0	0	2	0	0
bair	0	100	0	0	0	3	0	0
bait	0	10	90	0	0	1	9	0
bala	12	84	4	0	3	21	1	0
balb	17.5	82.5	0	0	14	66	0	0
balc	3.738317757	81.30841121	14.95327103	0	4	87	16	0
bald	5.263157895	94.73684211	0	0	5	90	0	0
bale	5.172413793	83.62068966	11.20689655	0	6	97	13	0
bali	8	22	70	0	4	11	35	0
balk	100	0	0	0	2	0	0	0
ball	0.373831776	96.63551402	2.990654206	0	2	517	16	0
baln	0	96	4	0	0	24	1	0
balo	0	100	0	0	0	28	0	0
bals	0	5.263157895	94.73684211	0	0	2	36	0
balt	3.448275862	27.5862069	68.96551724	0	1	8	20	0
balu	0	90	10	0	0	9	1	0
balv	0	100	0	0	0	1	0	0
balz	8.510638298	90.78014184	0.709219858	0	12	128	1	0
bamb	2.644907147	94.59763647	2.757456387	0	47	1681	49	0
bana	19.04761905	80.95238095	0	0	28	119	0	0
banc	0	99.39810834	0.60189166	0	0	1156	7	0
band	0.507614213	98.6463621	0.846023689	0	3	583	5	0
bane	0	100	0	0	0	8	0	0
banf	0	100	0	0	0	5	0	0
bang	17.39130435	13.04347826	69.56521739	0	4	3	16	0
bank	0	100	0	0	0	13	0	0
bant	0	100	0	0	0	2	0	0
baob	100	0	0	0	2	0	0	0
bara	0.724637681	68.84057971	30.43478261	0	1	95	42	0
barb	1.351351351	67.95366795	30.69498069	0	7	352	159	0
barc	0.296735905	99.40652819	0.296735905	0	1	335	1	0
bard	3.125	96.875	0	0	1	31	0	0
bare	0	100	0	0	0	89	0	0
barg	0	100	0	0	0	3	0	0
bari	0	93.47826087	6.52173913	0	0	86	6	0
barl	11.11111111	88.88888889	0	0	2	16	0	0
barm	0	100	0	0	0	3	0	0
barn	25	0	75	0	2	0	6	0
baro	1.612903226	92.74193548	5.64516129	0	2	115	7	0
barr	0	95.78947368	3.157894737	1.052631579	0	182	6	2
bart	2.409638554	69.87951807	27.71084337	0	2	58	23	0
baru	0	100	0	0	0	39	0	0
barz	7.843137255	92.15686275	0	0	4	47	0	0
basa	0	90.05235602	9.947643979	0	0	172	19	0
basb	0	100	0	0	0	1	0	0
basc	37.20930233	60.46511628	2.325581395	0	16	26	1	0
base	0	100	0	0	0	8	0	0
basi	0	52.0661157	47.9338843	0	0	63	58	0
bask	0	100	0	0	0	62	0	0
bass	0.274348422	98.90260631	0.823045267	0	2	721	6	0
bast	8.747514911	84.82438701	6.428098078	0	132	1280	97	0
bata	0	100	0	0	0	6	0	0
bati	0	100	0	0	0	13	0	0
batm	0	100	0	0	0	17	0	0
bato	21.05263158	78.94736842	0	0	4	15	0	0
batt	0.878220141	84.95316159	14.16861827	0	15	1451	242	0
batu	0	0	100	0	0	0	4	0
bauc	0	100	0	0	0	1	0	0
baud	0	100	0	0	0	44	0	0
baul	0	100	0	0	0	16	0	0
baus	0	0	100	0	0	0	1	0
bava	0	100	0	0	0	11	0	0
bave	0	36.36363636	63.63636364	0	0	4	7	0
bavi	0	100	0	0	0	29	0	0
bavo	0	100	0	0	0	1	0	0
baza	100	0	0	0	23	0	0	0
bazz	0	43.75	50	6.25	0	7	8	1
be'r	0	100	0	0	0	1	0	0
bear	0	0	100	0	0	0	1	0
beat	0	86.44067797	13.55932203	0	0	102	16	0
bebe	0	100	0	0	0	4	0	0
becc	3.06122449	96.93877551	0	0	3	95	0	0
bece	0	0	100	0	0	0	5	0
bech	0	100	0	0	0	1	0	0
beck	0	100	0	0	0	2	0	0
beco	0	100	0	0	0	2	0	0
bede	16.66666667	83.33333333	0	0	1	5	0	0
bedo	50	50	0	0	2	2	0	0
bedu	0	100	0	0	0	9	0	0
befa	0	100	0	0	0	22	0	0
beff	1.265822785	96.20253165	2.53164557	0	1	76	2	0
bega	0	100	0	0	0	5	0	0
begh	0	100	0	0	0	11	0	0
bego	0	100	0	0	0	6	0	0
bein	0	100	0	0	0	1	0	0
beir	0	100	0	0	0	2	0	0
bela	0	100	0	0	0	7	0	0
belb	0	100	0	0	0	6	0	0
belc	0	87.5	12.5	0	0	7	1	0
bele	0	100	0	0	0	1	0	0
belf	0	100	0	0	0	12	0	0
belg	0	100	0	0	0	182	0	0
beli	0	80	20	0	0	12	3	0
bell	0	85.96986817	14.03013183	0	0	1826	298	0
belm	0	100	0	0	0	8	0	0
belo	0	100	0	0	0	1	0	0
belp	0	100	0	0	0	7	0	0
belr	0	100	0	0	0	2	0	0
bels	0	100	0	0	0	6	0	0
belt	57.14285714	42.85714286	0	0	4	3	0	0
belu	0	100	0	0	0	6	0	0
belv	0	100	0	0	0	29	0	0
belz	100	0	0	0	2	0	0	0
bemo	0	100	0	0	0	1	0	0
bena	0	100	0	0	0	27	0	0
benc	100	0	0	0	76	0	0	0
bend	0	100	0	0	0	23	0	0
bene	0.692520776	63.15789474	36.14958449	0	5	456	261	0
benf	0	100	0	0	0	26	0	0
beng	0	100	0	0	0	17	0	0
beni	7.079646018	92.92035398	0	0	8	105	0	0
benn	0	66.66666667	33.33333333	0	0	26	13	0
beno	0	100	0	0	0	5	0	0
benp	0	100	0	0	0	9	0	0
bens	94.17475728	5.825242718	0	0	97	6	0	0
bent	0	77.77777778	22.22222222	0	0	7	2	0
benu	0	100	0	0	0	4	0	0
benv	0	100	0	0	0	140	0	0
benz	0	99.25373134	0.746268657	0	0	133	1	0
beon	0	100	0	0	0	2	0	0
beoz	0	100	0	0	0	1	0	0
bepp	0	100	0	0	0	41	0	0
bera	0	100	0	0	0	44	0	0
berb	0	16.66666667	83.33333333	0	0	1	5	0
berc	0	100	0	0	0	4	0	0
bere	0.653594771	87.58169935	11.76470588	0	1	134	18	0
berg	0	29.16666667	70.83333333	0	0	35	85	0
beri	5.555555556	94.44444444	0	0	1	17	0	0
berl	5.684754522	94.31524548	0	0	44	730	0	0
berm	0	100	0	0	0	5	0	0
bern	2.068965517	95.86206897	2.068965517	0	3	139	3	0
berr	0	100	0	0	0	38	0	0
bers	0.925925926	99.07407407	0	0	1	107	0	0
bert	6.711409396	90.60402685	2.684563758	0	10	135	4	0
besa	0	100	0	0	0	7	0	0
besc	0	100	0	0	0	6	0	0
beso	0	100	0	0	0	1	0	0
bess	0	100	0	0	0	2	0	0
best	3.75	95.625	0.625	0	6	153	1	0
beta	0	100	0	0	0	6	0	0
beti	100	0	0	0	2	0	0	0
betl	0	100	0	0	0	1	0	0
beto	0	100	0	0	0	2	0	0
bets	0	100	0	0	0	2	0	0
bett	0.757575758	86.36363636	12.87878788	0	1	114	17	0
betu	0	88.88888889	11.11111111	0	0	16	2	0
beva	2.777777778	97.22222222	0	0	1	35	0	0
beve	50	33.33333333	16.66666667	0	3	2	1	0
bevi	0	95.23809524	4.761904762	0	0	20	1	0
bevu	0	100	0	0	0	7	0	0
biac	0	100	0	0	0	2	0	0
biad	0	100	0	0	0	2	0	0
biag	0	100	0	0	0	85	0	0
bial	0	62.5	37.5	0	0	5	3	0
bian	0	100	0	0	0	1514	0	0
bias	14.81481481	66.66666667	18.51851852	0	4	18	5	0
biav	0	100	0	0	0	2	0	0
bibb	0	100	0	0	0	54	0	0
bibe	75	25	0	0	6	2	0	0
bibi	0	17.64705882	82.35294118	0	0	3	14	0
bibl	0	80.85106383	19.14893617	0	0	152	36	0
bica	0	96.66666667	3.333333333	0	0	29	1	0
bicc	1.785714286	98.21428571	0	0	3	165	0	0
bice	0	100	0	0	0	7	0	0
bici	0	92.55319149	7.446808511	0	0	87	7	0
bicl	0	100	0	0	0	1	0	0
bico	0	100	0	0	0	5	0	0
bicr	0	100	0	0	0	1	0	0
bida	0	100	0	0	0	2	0	0
bide	15.38461538	84.61538462	0	0	2	11	0	0
bidi	0	100	0	0	0	1	0	0
bido	0	100	0	0	0	25	0	0
biec	0	100	0	0	0	5	0	0
biel	0	100	0	0	0	26	0	0
bien	1.639344262	98.36065574	0	0	1	60	0	0
bier	0	100	0	0	0	1	0	0
biet	0	0	100	0	0	0	2	0
biff	0	100	0	0	0	3	0	0
bifi	0	25	75	0	0	1	3	0
bifo	0	100	0	0	0	5	0	0
bifr	0	100	0	0	0	3	0	0
bifu	100	0	0	0	2	0	0	0
biga	42.85714286	57.14285714	0	0	3	4	0	0
bigh	0	100	0	0	0	3	0	0
bigi	0	100	0	0	0	6	0	0
bigl	0	100	0	0	0	209	0	0
bign	40	60	0	0	4	6	0	0
bigo	5.555555556	94.44444444	0	0	1	17	0	0
biki	0	100	0	0	0	4	0	0
bila	1.079913607	98.92008639	0	0	5	458	0	0
bilb	0	100	0	0	0	20	0	0
bile	0	100	0	0	0	1	0	0
bili	0	35.48387097	64.51612903	0	0	22	40	0
bill	0	100	0	0	0	14	0	0
bilo	0	100	0	0	0	6	0	0
bimb	0	100	0	0	0	168	0	0
bime	0	100	0	0	0	6	0	0
bimi	0	100	0	0	0	4	0	0
bina	0	100	0	0	0	59	0	0
bind	0	100	0	0	0	22	0	0
bine	0	100	0	0	0	10	0	0
bino	0	43.33333333	56.66666667	0	0	13	17	0
binu	0	100	0	0	0	1	0	0
bioa	0	100	0	0	0	3	0	0
bioc	0	11.11111111	88.88888889	0	0	1	8	0
biod	50	16.66666667	33.33333333	0	3	1	2	0
bioe	0	0	100	0	0	0	16	0
biof	0	50	50	0	0	1	1	0
biog	0	68.75	31.25	0	0	55	25	0
bioi	0	100	0	0	0	2	0	0
biol	0	27.96610169	72.03389831	0	0	33	85	0
biom	0	50	50	0	0	4	4	0
bion	0	100	0	0	0	279	0	0
biop	0	50	50	0	0	4	4	0
bior	0	0	100	0	0	0	1	0
bios	0	56.81818182	43.18181818	0	0	25	19	0
biot	0	87.5	12.5	0	0	7	1	0
bipa	0	100	0	0	0	4	0	0
bipe	0	50	50	0	0	1	1	0
bipo	0	100	0	0	0	13	0	0
bira	0	100	0	0	0	2	0	0
birb	0	100	0	0	0	5	0	0
bire	0	100	0	0	0	1	0	0
biri	14.28571429	85.71428571	0	0	2	12	0	0
birm	0	100	0	0	0	4	0	0
biro	0	100	0	0	0	4	0	0
birr	0	100	0	0	0	79	0	0
bisa	0	100	0	0	0	26	0	0
bisb	18.18181818	50	31.81818182	0	4	11	7	0
bisc	0	100	0	0	0	68	0	0
bise	14.28571429	85.71428571	0	0	2	12	0	0
bisi	0	100	0	0	0	6	0	0
bisl	0	100	0	0	0	4	0	0
bism	0	100	0	0	0	1	0	0
bisn	0	100	0	0	0	17	0	0
biso	2.897758338	96.93821761	0.164024057	0	53	1773	3	0
biss	0	100	0	0	0	10	0	0
bist	3.125	71.875	25	0	1	23	8	0
bite	0	100	0	0	0	4	0	0
biti	0	100	0	0	0	2	0	0
bitn	100	0	0	0	1	0	0	0
bito	100	0	0	0	3	0	0	0
bitt	0	100	0	0	0	1	0	0
bitu	0	100	0	0	0	1	0	0
bium	0	100	0	0	0	2	0	0
biva	0	75	25	0	0	6	2	0
bivi	0	100	0	0	0	16	0	0
bivo	0	100	0	0	0	1	0	0
bixi	0	100	0	0	0	10	0	0
biza	0	100	0	0	0	24	0	0
bizz	1.098901099	98.9010989	0	0	1	90	0	0
blan	0	100	0	0	0	36	0	0
blas	0	100	0	0	0	28	0	0
blat	0	75	25	0	0	3	1	0
bles	0	100	0	0	0	1	0	0
blid	0	100	0	0	0	1	0	0
blim	0	100	0	0	0	3	0	0
blin	0	100	0	0	0	63	0	0
bloc	1.215805471	96.96048632	1.823708207	0	8	638	12	0
blon	50	50	0	0	1	1	0	0
blua	0	100	0	0	0	5	0	0
bluc	0	100	0	0	0	11	0	0
bluf	0	100	0	0	0	1	0	0
blug	0	100	0	0	0	2	0	0
blus	0	100	0	0	0	3	0	0
boal	100	0	0	0	1	0	0	0
boar	0	100	0	0	0	12	0	0
boas	0	100	0	0	0	6	0	0
boat	0	100	0	0	0	23	0	0
boba	100	0	0	0	21	0	0	0
bobb	0	100	0	0	0	38	0	0
bobi	0	100	0	0	0	13	0	0
boca	0	100	0	0	0	1	0	0
bocc	0.397350993	98.41059603	1.19205298	0	3	743	9	0
boce	0	100	0	0	0	5	0	0
boch	0	100	0	0	0	1	0	0
bodi	0	100	0	0	0	4	0	0
bodo	0	100	0	0	0	5	0	0
bodr	0	100	0	0	0	20	0	0
boem	0	100	0	0	0	14	0	0
boer	0	100	0	0	0	18	0	0
boet	0	100	0	0	0	2	0	0
boff	0	100	0	0	0	4	0	0
bofo	25	75	0	0	1	3	0	0
bogg	0	100	0	0	0	4	0	0
bogl	0	66.66666667	33.33333333	0	0	2	1	0
bogo	100	0	0	0	3	0	0	0
boia	0	100	0	0	0	6	0	0
boic	0	100	0	0	0	27	0	0
bold	0	100	0	0	0	8	0	0
bole	0	100	0	0	0	6	0	0
bolg	0	80	20	0	0	8	2	0
boli	0	64	36	0	0	16	9	0
boll	0	99.07407407	0.925925926	0	0	321	3	0
bolo	1.253918495	98.7460815	0	0	4	315	0	0
bols	0	77.77777778	22.22222222	0	0	14	4	0
bolz	0	100	0	0	0	26	0	0
boma	0	100	0	0	0	1	0	0
bomb	0.268096515	94.36997319	5.361930295	0	1	352	20	0
bomi	0	100	0	0	0	1	0	0
bomm	0	0	100	0	0	0	1	0
bomp	0	100	0	0	0	38	0	0
bona	1.052631579	98.94736842	0	0	1	94	0	0
bonb	100	0	0	0	1	0	0	0
bonc	0	100	0	0	0	28	0	0
bond	33.33333333	66.66666667	0	0	1	2	0	0
bone	0	100	0	0	0	14	0	0
bonf	0	100	0	0	0	10	0	0
bong	0	100	0	0	0	31	0	0
boni	16.84210526	62.10526316	21.05263158	0	16	59	20	0
bono	0	80	20	0	0	20	5	0
bons	0	100	0	0	0	21	0	0
bont	80	20	0	0	52	13	0	0
bonu	0	100	0	0	0	7	0	0
bonv	66.66666667	33.33333333	0	0	2	1	0	0
bonz	0	100	0	0	0	4	0	0
boom	0	0	100	0	0	0	18	0
bora	0	100	0	0	0	3	0	0
borb	24.07407407	62.96296296	12.96296296	0	13	34	7	0
borc	0	100	0	0	0	8	0	0
bord	5.656565657	94.34343434	0	0	28	467	0	0
bore	14.28571429	85.71428571	0	0	1	6	0	0
borg	0	100	0	0	0	393	0	0
bori	0	100	0	0	0	96	0	0
borm	0	16.66666667	83.33333333	0	0	1	5	0
born	0	0	100	0	0	0	1	0
boro	0	100	0	0	0	1	0	0
borr	0	96.25	3.75	0	0	77	3	0
bors	0	97.42268041	2.577319588	0	0	378	10	0
bort	0	84.61538462	15.38461538	0	0	11	2	0
boru	0	100	0	0	0	10	0	0
bosc	0	99.60474308	0.395256917	0	0	252	1	0
bose	0	100	0	0	0	5	0	0
bosf	0	0	100	0	0	0	1	0
bosi	16.66666667	83.33333333	0	0	2	10	0	0
bosk	0	100	0	0	0	8	0	0
bosn	0	66.2037037	33.7962963	0	0	143	73	0
boso	0	100	0	0	0	1	0	0
boss	0	95.48022599	4.519774011	0	0	338	16	0
bost	0	100	0	0	0	56	0	0
bota	0	0	100	0	0	0	25	0
bote	0	100	0	0	0	1	0	0
boto	0	0	100	0	0	0	3	0
bots	0	100	0	0	0	1	0	0
bott	0	100	0	0	0	489	0	0
botu	0	80	20	0	0	4	1	0
boug	0	0	100	0	0	0	2	0
bove	0	0	100	0	0	0	1	0
bovi	7.142857143	92.85714286	0	0	1	13	0	0
bozz	0	80.43478261	19.56521739	0	0	37	9	0
brac	0	99.53917051	0.460829493	0	0	648	3	0
brad	0	100	0	0	0	2	0	0
brag	13.33333333	86.66666667	0	0	2	13	0	0
brah	0	100	0	0	0	13	0	0
bram	0	100	0	0	0	45	0	0
bran	0.35335689	98.93992933	0.706713781	0	1	280	2	0
bras	0	100	0	0	0	192	0	0
brat	0	72.72727273	27.27272727	0	0	8	3	0
brav	0	91.42156863	8.578431373	0	0	373	35	0
braz	0	100	0	0	0	3	0	0
brec	0	100	0	0	0	12	0	0
bred	0	100	0	0	0	7	0	0
brem	0	100	0	0	0	5	0	0
bren	0	78.57142857	21.42857143	0	0	11	3	0
brer	0	100	0	0	0	44	0	0
bres	0	96.49122807	3.50877193	0	0	165	6	0
bret	0	96.78714859	3.212851406	0	0	241	8	0
brev	0.862068966	99.13793103	0	0	5	575	0	0
brez	0	100	0	0	0	13	0	0
bria	0	100	0	0	0	34	0	0
bric	0	30.90909091	69.09090909	0	0	17	38	0
brid	0	100	0	0	0	2	0	0
brig	0.724637681	83.33333333	15.94202899	0	1	115	22	0
bril	0.460829493	90.78341014	8.755760369	0	1	197	19	0
brin	6.349206349	30.15873016	63.49206349	0	4	19	40	0
brio	0	100	0	0	0	4	0	0
bris	25	75	0	0	1	3	0	0
brit	0	1.27388535	98.72611465	0	0	2	155	0
briv	0	1.063829787	98.93617021	0	0	1	93	0
briz	0	88.88888889	11.11111111	0	0	24	3	0
broc	11.42857143	85.71428571	2.857142857	0	4	30	1	0
brod	0	100	0	0	0	59	0	0
brog	0	100	0	0	0	11	0	0
brol	100	0	0	0	17	0	0	0
brom	0	100	0	0	0	2	0	0
bron	4.032258065	84.67741935	11.29032258	0	5	105	14	0
bros	0	100	0	0	0	6	0	0
bruc	2.580645161	90.64516129	6.774193548	0	8	281	21	0
bruf	0	0	100	0	0	0	2	0
brug	0	100	0	0	0	9	0	0
brul	10	90	0	0	1	9	0	0
brum	0	100	0	0	0	12	0	0
brun	0	99.69604863	0.303951368	0	0	328	1	0
brus	0	100	0	0	0	121	0	0
brut	3.324808184	96.67519182	0	0	13	378	0	0
bruz	0	100	0	0	0	2	0	0
bubb	0	80	20	0	0	4	1	0
bubi	100	0	0	0	4	0	0	0
bubk	0	100	0	0	0	9	0	0
bubo	0	0	100	0	0	0	2	0
buca	1.639344262	77.04918033	21.31147541	0	1	47	13	0
bucc	0	98.03921569	1.960784314	0	0	50	1	0
buch	0	100	0	0	0	3	0	0
buci	0	100	0	0	0	1	0	0
buco	0	100	0	0	0	40	0	0
bucr	0	100	0	0	0	1	0	0
buda	0	0	100	0	0	0	18	0
budd	0	100	0	0	0	120	0	0
bude	0	100	0	0	0	5	0	0
budi	0	100	0	0	0	5	0	0
bufa	0	6.666666667	93.33333333	0	0	1	14	0
bufe	0	100	0	0	0	34	0	0
buff	17.5257732	75.25773196	7.216494845	0	17	73	7	0
buga	0	100	0	0	0	8	0	0
bugg	0	100	0	0	0	2	0	0
bugi	0	98.7804878	1.219512195	0	0	81	1	0
bugl	0	100	0	0	0	3	0	0
bugn	0	100	0	0	0	124	0	0
buit	0	100	0	0	0	2	0	0
bulb	0	100	0	0	0	9	0	0
bulg	6.25	60.41666667	33.33333333	0	3	29	16	0
buli	0	100	0	0	0	13	0	0
bull	0	100	0	0	0	18	0	0
bumb	0	0	100	0	0	0	2	0
buna	0	100	0	0	0	2	0	0
buni	100	0	0	0	3	0	0	0
bunk	0	100	0	0	0	33	0	0
bunn	0	100	0	0	0	1	0	0
buon	0	100	0	0	0	1408	0	0
buor	0	100	0	0	0	1	0	0
buoz	0	100	0	0	0	4	0	0
bura	0	100	0	0	0	49	0	0
burb	0	15	85	0	0	3	17	0
burc	0	100	0	0	0	1	0	0
buri	0	100	0	0	0	6	0	0
burk	0	100	0	0	0	6	0	0
burl	4	96	0	0	1	24	0	0
buro	0	38.05309735	61.94690265	0	0	43	70	0
burr	0	99.27536232	0.724637681	0	0	137	1	0
burt	0	100	0	0	0	4	0	0
buru	0	100	0	0	0	5	0	0
burz	0	100	0	0	0	3	0	0
busc	0	100	0	0	0	44	0	0
buse	0	100	0	0	0	3	0	0
busn	0	100	0	0	0	3	0	0
buso	0	100	0	0	0	5	0	0
buss	12.63157895	64.21052632	23.15789474	0	12	61	22	0
bust	2.906976744	97.09302326	0	0	5	167	0	0
buta	0	100	0	0	0	2	0	0
buti	0	100	0	0	0	1	0	0
butm	100	0	0	0	1	0	0	0
butt	5.412371134	86.34020619	8.24742268	0	21	335	32	0
buzz	0	100	0	0	0	19	0	0
bypa	0	100	0	0	0	1	0	0
caba	58.46153846	32.30769231	9.230769231	0	38	21	6	0
cabi	0	100	0	0	0	55	0	0
cabl	0	100	0	0	0	3	0	0
cabo	90.90909091	9.090909091	0	0	10	1	0	0
cabr	23.52941176	76.47058824	0	0	4	13	0	0
caca	5.555555556	94.44444444	0	0	1	17	0	0
cacc	1.744186047	93.99224806	4.263565891	0	9	485	22	0
cach	0	100	0	0	0	11	0	0
caci	0	100	0	0	0	8	0	0
cact	0	100	0	0	0	10	0	0
cacu	0	100	0	0	0	1	0	0
cada	0	4.712041885	95.28795812	0	0	9	182	0
cade	1.779935275	89.64401294	8.57605178	0	11	554	53	0
cadi	0	0	100	0	0	0	1	0
cadm	0	100	0	0	0	5	0	0
cado	0	100	0	0	0	12	0	0
cadr	0	100	0	0	0	1	0	0
cadu	0	100	0	0	0	191	0	0
caen	0	100	0	0	0	1	0	0
caet	0	100	0	0	0	4	0	0
cafa	0	71.42857143	28.57142857	0	0	5	2	0
caff	88.18181818	11.81818182	0	0	194	26	0	0
cafi	0	100	0	0	0	8	0	0
cafo	0	95.65217391	4.347826087	0	0	22	1	0
caft	0	0	100	0	0	0	1	0
caga	0	66.66666667	33.33333333	0	0	2	1	0
cagg	0	100	0	0	0	4	0	0
cagi	0	92.59259259	7.407407407	0	0	25	2	0
cagl	0	9.482758621	90.51724138	0	0	11	105	0
cagn	5.263157895	94.73684211	0	0	2	36	0	0
caic	0	100	0	0	0	1	0	0
caie	0	100	0	0	0	6	0	0
caim	0	100	0	0	0	1	0	0
cain	0	100	0	0	0	11	0	0
cair	0	9.411764706	90.58823529	0	0	8	77	0
caiz	0	100	0	0	0	2	0	0
caja	0	100	0	0	0	1	0	0
